,Date,Open,High,Low,Close,Volume,sqrt_Volume,Close_t-1,Close_t-2,Volume_t-1,SMA_5,STD_5,EMV_5,rsi,rsi_result,macd,macd_signal,macd_diff,macd_result,bb_upper,bb_lower,bb_width,bb_result,adx,adx_pos,adx_neg,adx_result,Daily_Return,Close_Diff_t-1,future_return_5,Year,Quarter,Day,Month,Weekday,target,target_encoded
4075,2018-04-27,40.29326521611847,40.29326521611847,39.586365826362005,39.93981552124024,104864700,10240.346673819202,39.93981552124024,40.64671325683594,10643.237289471657,39.9680908203125,0.6828088683611929,39.86032477454332,60.364967484113386,neutral,0.7064406307760294,0.7008056360091627,0.0056349947668666855,hold,40.573765595898095,37.67293011333042,2.900835482567672,Sell_signal,22.271974305145665,34.26684713226309,21.297711388259113,beginning_uptrend,0.0,-0.706897735595696,hold,2018,2,27,4,4,hold,1
4076,2018-04-30,39.93981552124024,40.29326521611847,39.76309067380112,39.93981552124024,83708300,9149.22401081097,39.93981552124024,39.93981552124024,10240.346673819202,40.180161285400395,0.3375395457296143,39.88682169010897,60.364967484113386,neutral,0.6942408529615207,0.6994926793996343,-0.005251826438113616,sell,40.6555667735537,37.739577879766614,2.9159888937870875,Sell_signal,22.34830913379963,32.76579148677761,20.364767374125783,beginning_uptrend,0.0,0.0,hold,2018,2,30,4,0,sell,2
4077,2018-05-02,39.76309173985532,40.29326629638672,39.056192331146775,40.29326629638672,110577500,10515.583673767234,39.93981552124024,39.93981552124024,9149.22401081097,40.151885223388675,0.3161344912350764,40.022303225534884,62.68980865767286,neutral,0.7049665492386339,0.7005874533674343,0.0043790958711995565,buy,40.793264050977804,37.743260912401105,3.050003138576699,Sell_signal,21.48660850217828,29.516767485449,24.01163842388223,beginning_uptrend,0.008849584569525781,0.0,hold,2018,2,2,5,2,hold,1
4078,2018-05-03,39.939813895847486,40.82343809708305,39.939813895847486,40.64671325683594,135296800,11631.715264740622,40.29326629638672,39.93981552124024,10515.583673767234,40.151885223388675,0.3161344912350764,40.23043990263523,64.90657453397225,neutral,0.7335312648278958,0.7071762156595266,0.02635504916836917,hold,40.95657006327415,37.68598975117897,3.270580312095177,Sell_signal,21.191193809874942,31.677105876506275,22.309922960122012,beginning_uptrend,0.008771861726208918,0.35345077514647727,hold,2018,2,3,5,3,hold,1
4079,2018-05-04,40.469988684297135,40.64671352571328,39.76308931863256,40.11653900146485,115768300,10759.567835187434,40.64671325683594,40.29326629638672,11631.715264740622,40.1872299194336,0.29571676708307854,40.192472935578444,59.22251921429187,neutral,0.7052585941080736,0.7067926913492361,-0.001534097241162491,sell,41.016259913751725,37.679317326238504,3.336942587513221,Sell_signal,20.686397186225282,29.430881640579763,22.14612415483132,beginning_uptrend,-0.013043471732168244,0.35344696044921875,hold,2018,2,4,5,4,sell,2
4080,2018-05-07,40.469988684297135,40.64671352571328,39.9398141600487,40.11653900146485,107637800,10374.863854528405,40.11653900146485,40.64671325683594,10759.567835187434,40.222574615478514,0.2680161884539905,40.167161624207246,59.22251921429187,neutral,0.6750705062893232,0.7004482543372534,-0.02537774804793025,hold,41.07364936424285,37.6749453012845,3.3987040629583447,Sell_signal,20.21765746426488,27.736416520267156,20.871074518576695,beginning_uptrend,0.0,-0.5301742553710866,hold,2018,2,7,5,0,hold,1
4081,2018-05-08,40.11653815948212,40.29326299718909,39.056189133240295,39.23291397094727,126756000,11258.596715399304,40.11653900146485,40.11653900146485,10374.863854528405,40.08119430541992,0.5212639050164111,39.85574573978726,50.64899835668164,neutral,0.5732371529280442,0.6750060340554117,-0.10176888112736748,hold,41.07793341521245,37.69186715241451,3.3860662627979394,Buy_signal,18.88571300081506,25.021449551861735,25.819879566584504,weak_downtrend,-0.02202645224418065,0.0,hold,2018,2,8,5,1,hold,1
4082,2018-05-09,39.40964233398437,39.93981689453125,39.23291748046875,39.763092041015625,95601800,9777.617296662822,39.23291397094727,40.11653900146485,11258.596715399304,39.9751594543457,0.5212633230303765,39.824861173530046,54.870538436226525,neutral,0.5292139767908708,0.6458476226025036,-0.11663364581163282,hold,41.11403815029524,37.729986126438156,3.3840520238570804,Sell_signal,17.648907427611654,23.599865455442554,24.3529329739326,weak_downtrend,0.013513604175844796,-0.8836250305175781,hold,2018,2,9,5,2,sell,2
4083,2018-05-10,40.29326411655971,40.29326411655971,39.58636474609375,39.58636474609375,78033200,8833.640246240504,39.763092041015625,39.23291397094727,9777.617296662822,39.76308975219727,0.374890260751614,39.74536236438461,53.2358109212926,neutral,0.4745940519968599,0.6115969084813749,-0.13700285648451505,hold,41.12144503546888,37.821544695366086,3.299900340102795,Buy_signal,16.71118455513091,25.121996463302487,22.948817263225653,weak_uptrend,-0.004444505843247293,0.5301780700683523,hold,2018,2,10,5,3,buy,0
4084,2018-05-11,39.586364477216414,40.11653900146485,39.23291479438412,40.11653900146485,78480800,8858.938988389073,39.58636474609375,39.763092041015625,8833.640246240504,39.763089752197274,0.374890260751614,39.86908791007803,57.341718719566714,neutral,0.46868528739301496,0.5830145842637029,-0.11432929687068794,hold,41.027823740752105,38.16611508676254,2.8617086539895666,Sell_signal,15.647533428414942,23.312587265977218,24.176929128165874,weak_downtrend,0.013392850259720257,-0.176727294921875,hold,2018,2,11,5,4,sell,2
4085,2018-05-14,40.11654144420959,40.46999114856386,40.11654144420959,40.29326629638672,46814100,6842.083016158164,40.11653900146485,39.58636474609375,8858.938988389073,39.79843521118165,0.4219256804439699,40.01048070551426,58.64516098026228,neutral,0.4728126744077841,0.5609742022925192,-0.08816152788473508,hold,41.028566125518005,38.36330437313922,2.6652617523787825,Sell_signal,14.84586574479923,25.62031557406945,23.449380997870758,weak_uptrend,0.004405347503068757,0.5301742553711009,hold,2018,2,14,5,0,hold,1
4086,2018-05-15,40.11654036867935,40.29326521611847,39.586365826362005,39.93981552124024,80006000,8944.607313907078,40.29326629638672,40.11653900146485,6842.083016158164,39.939815521240234,0.27942676939905786,39.98692564408959,55.02397838834075,neutral,0.44246270012666145,0.5372719018593477,-0.09480920173268625,hold,41.03083888869304,38.46706684250813,2.5637720461849085,Buy_signal,14.141745146994714,24.060822701999975,26.587237796956714,weak_downtrend,-0.008771956399528102,0.1767272949218679,hold,2018,2,15,5,1,hold,1
4087,2018-05-16,39.76309067380112,40.11654036867935,39.76309067380112,39.93981552124024,55780100,7468.607634626417,39.93981552124024,40.29326629638672,8944.607313907078,39.97516021728516,0.26212585320411624,39.971222269806475,55.02397838834075,neutral,0.41364192027533875,0.512545905542546,-0.09890398526720723,hold,41.03427464190739,38.55552714642269,2.478747495484697,Buy_signal,13.487918877604804,23.29723772637163,25.74347548771836,weak_downtrend,0.0,-0.35345077514647727,sell,2018,2,16,5,2,hold,1
4088,2018-05-17,40.11653630285805,40.82343562097008,39.763086643802026,40.46998596191406,119569500,10934.783948482933,39.93981552124024,39.93981552124024,7468.607634626417,40.15188446044922,0.230419812619821,40.137476833842335,59.38656355107163,neutral,0.42864046784984566,0.49576481800400596,-0.0671243501541603,hold,41.03091815192673,38.74621121208695,2.2847069398397792,Buy_signal,13.08557041195175,27.330366355252817,23.349446594459817,weak_uptrend,0.01327423358758062,0.0,sell,2018,2,17,5,3,hold,1
4089,2018-05-18,40.46999114856386,40.64671600074099,40.11654144420959,40.29326629638672,57711700,7596.821703844313,40.46998596191406,39.93981552124024,10934.783948482933,40.18722991943359,0.2371002820006649,40.189406654690465,57.38835545328816,neutral,0.4214093797496261,0.48089373035313,-0.05948435060350388,hold,41.014755938698,38.903753735374266,2.1110022033237357,Buy_signal,12.71196112241677,26.02707270916383,22.235989680245975,weak_uptrend,-0.004366684626321615,0.530170440673821,sell,2018,2,18,5,4,hold,1
4090,2018-05-21,40.46999114856386,40.64671600074099,40.11654144420959,40.29326629638672,56374800,7508.315390285627,40.29326629638672,40.46998596191406,7596.821703844313,40.18722991943359,0.2371002820006649,40.22402653525588,57.38835545328816,neutral,0.410941611240915,0.466903306530687,-0.05596169528977202,hold,40.90216579962287,39.185999483580254,1.7161663160426173,Buy_signal,12.36503821070572,24.755745011671078,21.149842579588494,weak_uptrend,0.0,-0.17671966552734375,sell,2018,2,21,5,0,hold,1
4091,2018-05-22,40.29326046214384,40.29326046214384,38.87946184943704,39.05618667602539,167858200,12956.010188325725,40.29326629638672,40.29326629638672,7508.315390285627,40.010504150390624,0.5671752642935841,39.83474658217905,45.07513413803867,neutral,0.2993728586626361,0.4333972169570769,-0.13402435829444082,hold,40.86526996582313,39.24056766540245,1.6247023004206795,Buy_signal,12.546053839400189,21.71028529740932,29.312266410699582,weak_downtrend,-0.030701894735008395,0.0,sell,2018,2,22,5,1,hold,1
4094,2018-05-25,36.22858790250925,36.75876235961914,35.69841344539936,36.75876235961914,142250800,11926.893979574063,39.05618667602539,40.29326629638672,12956.010188325725,39.37429351806641,1.5677817984219442,38.80941850799241,31.540539178046544,neutral,0.025279470477300947,0.3517736676611217,-0.3264941971838208,hold,41.501896256424985,38.23635295011799,3.265543306306995,Buy_signal,14.955794371613615,16.514156052362583,44.9709534743915,weak_downtrend,-0.05882356962966184,-1.2370796203613281,hold,2018,2,25,5,4,hold,1
4095,2018-05-28,35.87513617140736,36.22858578885965,35.34496174522893,35.52168655395508,107089500,10348.405674305584,36.75876235961914,39.05618667602539,11926.893979574063,38.38463363647461,2.155032723191534,37.713507856646636,26.863136704314684,oversold,-0.2884382565639214,0.22373128281611313,-0.5121695393800345,hold,42.075067204434575,37.150679331820314,4.924387872614261,Buy_signal,17.355570223275606,14.89739367058616,43.015775786611734,weak_downtrend,-0.0336539025324486,-2.29742431640625,buy,2018,2,28,5,0,buy,0
4098,2018-06-01,36.93549376552544,37.1122186160782,36.22859436331444,36.40531921386719,129175400,11365.535623101976,35.52168655395508,36.75876235961914,10348.405674305584,37.6070442199707,1.989236323433526,37.27744497572015,34.35202095934822,neutral,-0.460452237853211,0.0868945786822483,-0.5473468165354592,hold,42.25993574881093,36.61236115670664,5.6475745921042915,Buy_signal,18.49992601878626,19.208608175365438,38.454597700636796,weak_downtrend,0.02487586445451928,-1.2370758056640625,hold,2018,2,1,6,4,hold,1
4099,2018-06-04,36.58203887939453,36.93548853040318,36.22858922838589,36.58203887939453,78044400,8834.274163732978,36.40531921386719,35.52168655395508,11365.535623101976,36.86479873657227,1.3141964957843288,37.04564294361161,35.76855266948813,neutral,-0.5758764124069913,-0.04565961953559962,-0.5302167928713917,hold,42.340633335200536,36.195885906132474,6.144747429068062,Buy_signal,19.562545157085044,18.28082830173281,36.59726751155172,weak_downtrend,0.004854226507098769,0.8836326599121094,hold,2018,2,4,6,0,hold,1
4100,2018-06-05,36.58203754058251,36.93548717865577,36.05186308347262,36.75876235961914,75242400,8674.237718670154,36.58203887939453,36.40531921386719,8834.274163732978,36.405313873291014,0.5152379625621958,36.95001608228079,37.227266297186645,neutral,-0.6456481642770058,-0.16565732848388087,-0.4799908357931249,hold,42.35075089792102,35.867663027249876,6.483087870671142,Buy_signal,20.659418298119398,17.164782460206123,35.5840123341206,beginning_downtrend,0.004830881100073237,0.17671966552734375,hold,2018,2,5,6,1,hold,1
4101,2018-06-06,36.75876726422991,37.46566663469587,36.75876726422991,37.11221694946289,91991700,9591.230369457298,36.75876235961914,36.58203887939453,8674.237718670154,36.47600479125977,0.594070856350123,37.004083038008154,40.154631660805684,neutral,-0.6647590206631051,-0.26547766691972574,-0.39928135374337936,hold,42.25524312590336,35.64506586457516,6.610177261328204,Buy_signal,21.00738520309872,20.054765752895086,33.80591083891987,beginning_downtrend,0.009615519325319566,0.17672348022460938,hold,2018,2,6,6,2,hold,1
4102,2018-06-07,37.11221448542398,37.28893931630696,36.75876482365804,36.935489654541016,49200600,7014.313936515816,37.11221694946289,36.75876235961914,9591.230369457298,36.758765411376956,0.2794261662520564,36.98121857685244,39.171016051125726,neutral,-0.6862542163364296,-0.34963297680306654,-0.33662123953336304,hold,42.084531809741826,35.4446548205072,6.639876989234622,Buy_signal,21.330499163969414,19.276767287590964,32.49447250371133,beginning_downtrend,-0.004761970840020946,0.35345458984375,hold,2018,2,7,6,3,hold,1
4103,2018-06-08,37.11222143734203,37.11222143734203,36.05187225341797,36.05187225341797,73894100,8596.16775080617,36.935489654541016,37.11221694946289,7014.313936515816,36.68807601928711,0.4068490816661112,36.67143646904095,34.606518397537315,neutral,-0.7657626185480026,-0.4328589051520538,-0.3329037133959489,hold,42.02011642105228,35.10260353439206,6.917512886660219,Buy_signal,22.147257383072077,17.79028792533387,35.129525121017906,beginning_downtrend,-0.023923262135890244,-0.176727294921875,hold,2018,2,8,6,4,hold,1
4104,2018-06-11,36.05186981050839,36.22859466252069,35.6984201064838,35.875144958496094,62354000,7896.454900776677,36.05187225341797,36.935489654541016,8596.16775080617,36.54669723510742,0.5504039272415736,36.406005965526,33.759204348654066,neutral,-0.8334267906044204,-0.5129724822425271,-0.32045430836189326,hold,41.918959135107556,34.7796214160399,7.139337719067655,Buy_signal,23.144399854760653,17.081046940901924,36.386826869595495,beginning_downtrend,-0.004902028213115028,-0.8836174011230469,sell,2018,2,11,6,0,hold,1
4105,2018-06-12,36.05186951276168,36.93549376552544,35.875144662208925,36.40531921386719,68496600,8276.267274562852,35.875144958496094,36.05187225341797,7896.454900776677,36.476008605957034,0.5389363712191838,36.4057770483064,38.614876132346005,neutral,-0.8346491866235297,-0.5773078231187276,-0.2573413635048021,hold,41.849644928963585,34.56617614647587,7.2834687824877165,Hold_signal,23.130114308837282,21.00211559577157,33.50947395417509,beginning_downtrend,0.014778316742258601,-0.176727294921875,sell,2018,2,12,6,1,sell,2
4106,2018-06-13,36.40532198139266,36.58204684538,36.05187225341797,36.05187225341797,51645800,7186.501234954322,36.40531921386719,35.875144958496094,8276.267274562852,36.263939666748044,0.42192240495265676,36.287808783343586,36.684268808170906,neutral,-0.8542904317840438,-0.6327043448517908,-0.221586086932253,hold,41.70616281291855,34.338536283761144,7.3676265291574055,Buy_signal,23.11684915905129,20.144372156058317,32.14091985202441,beginning_downtrend,-0.009708662582323613,0.5301742553710938,sell,2018,2,13,6,2,hold,1
4107,2018-06-14,36.05187225341797,36.22859711740532,35.3449727974686,36.05187225341797,103017600,10149.75861781944,36.05187225341797,36.40531921386719,7186.501234954322,36.087216186523435,0.193591917820967,36.20916327336838,36.684268808170906,neutral,-0.8599433682284996,-0.6781521495271327,-0.18179121870136694,hold,41.55141515558342,34.13983469182869,7.411580463754731,Hold_signal,23.65960068911025,18.76856116791647,35.409577114700234,beginning_downtrend,0.0,-0.35344696044921875,sell,2018,2,14,6,3,sell,2
4108,2018-06-15,35.698416557312015,35.87514139175416,35.1682420539856,35.344966888427734,125894600,11220.276288933352,36.05187225341797,36.05187225341797,10149.75861781944,35.94583511352539,0.3871863603254209,35.9210978117215,32.87209195730823,neutral,-0.9109636937813121,-0.7247144583779686,-0.1862492354033436,hold,41.31169882679863,33.90239380930977,7.409305017488862,Buy_signal,24.294407226153854,17.48268059854306,34.353865324235464,beginning_downtrend,-0.01960800704111043,0.0,sell,2018,2,15,6,4,hold,1
4109,2018-06-18,34.81479782960853,34.99152269168776,34.461348105450064,34.6380729675293,157428000,12547.031521439643,35.344966888427734,36.05187225341797,11220.276288933352,35.698420715332034,0.7068996429486102,35.493422863657436,29.56361329478578,oversold,-0.9969459289296125,-0.7791607524882973,-0.21778517644131523,hold,41.0289381995313,33.619635103691365,7.409303095839931,Buy_signal,25.376411187134988,16.2814102802678,37.49029511192284,strong_downtrend,-0.019999846742815297,-0.7069053649902344,hold,2018,2,18,6,0,buy,0
4110,2018-06-19,34.46135126483378,34.81480102139618,33.577726873427785,33.754451751708984,171700000,13103.434664239754,34.6380729675293,35.344966888427734,12547.031521439643,35.16824722290039,0.9839612041025824,34.91376582634128,26.03606539329482,oversold,-1.1234380229268623,-0.8480162065760104,-0.27542181635085194,hold,40.82584538531731,33.20419154095222,7.621653844365085,Buy_signal,26.904379802220635,14.753036382149823,40.67613616885253,strong_downtrend,-0.025510114741332246,-0.7068939208984375,hold,2018,2,19,6,1,buy,0
4111,2018-06-20,34.28462082300431,34.63807052221054,33.93117112379808,34.46134567260742,110820500,10527.131613122352,33.754451751708984,34.6380729675293,13103.434664239754,34.85014190673828,0.8783052218779658,34.762959108429996,32.930710381711535,neutral,-1.1533484046145546,-0.9090826461837194,-0.2442657584308352,hold,40.4580328084942,33.024157132912045,7.433875675582158,Buy_signal,28.323207801943024,13.759477907505074,37.93675976120904,strong_downtrend,0.020942242703220648,-0.8836212158203125,hold,2018,2,20,6,2,hold,1
4112,2018-06-21,34.4613487845973,34.4613487845973,33.22427472566304,33.57772445678711,109123800,10446.233771077497,34.46134567260742,33.754451751708984,10527.131613122352,34.35531234741211,0.713493014683229,34.3678808912157,29.25915372064999,oversold,-1.2341271948955423,-0.974091555926084,-0.26003563896945836,hold,39.940639228332614,32.85232456256094,7.0883146657716765,Buy_signal,30.0243778624699,12.491154389955259,39.70711987238081,strong_downtrend,-0.02564093765272446,0.7068939208984375,hold,2018,2,21,6,3,buy,0
4113,2018-06-22,34.10789626836777,34.461345970630646,33.57772171497345,33.93117141723633,81454200,9025.198058768572,33.57772445678711,34.46134567260742,10446.233771077497,34.07255325317383,0.45743989201650237,34.22231106655591,32.50097760818659,neutral,-1.2551560941978508,-1.0303044635804375,-0.2248516306174133,hold,39.293163941472145,32.86359036150637,6.429573579965776,Buy_signal,31.60403577581629,11.664096682748706,37.07805305467857,strong_downtrend,0.010526233274207986,-0.8836212158203125,hold,2018,2,22,6,4,hold,1
4114,2018-06-25,34.461345970630646,34.814795672893524,33.93117141723633,33.93117141723633,85629500,9253.620912918359,33.93117141723633,33.57772445678711,9025.198058768572,33.931172943115236,0.33062037712431874,34.125264516782714,32.50097760818659,neutral,-1.2573279544011058,-1.0757091617445713,-0.18161879265653447,hold,38.46196298656227,33.058581828501204,5.403381158061066,Buy_signal,32.47011609232509,13.550097982873616,34.61018550571463,strong_downtrend,0.0,0.35344696044921875,hold,2018,2,25,6,0,hold,1
4115,2018-06-26,33.57772171497345,34.10789626836777,33.40099686384201,33.93117141723633,110144800,10494.989280604339,33.93117141723633,33.93117141723633,9253.620912918359,33.9665168762207,0.3161340647386706,34.06056681693392,32.50097760818659,neutral,-1.2447010305785753,-1.1095075355113722,-0.13519349506720313,hold,37.85625166826814,33.15179162091643,4.704460047351716,Buy_signal,33.60383674088875,12.815235321148172,36.8006469048412,strong_downtrend,0.0,0.0,hold,2018,2,26,6,1,hold,1
4116,2018-06-27,34.461345970630646,34.638070821762085,33.57772171497345,33.93117141723633,93749900,9682.45320153937,33.93117141723633,33.93117141723633,10494.989280604339,33.86048202514648,0.15806628599925587,34.01743501703472,32.50097760818659,neutral,-1.2206235144147257,-1.1317307312920428,-0.0888927831226829,hold,37.73602156440573,32.98926263054055,4.7467589338651806,Buy_signal,33.7970041563996,15.810482451266896,33.836340609501704,strong_downtrend,0.0,0.0,hold,2018,2,27,6,2,hold,1
4117,2018-06-28,34.28462391903526,34.28462391903526,33.57772445678711,33.57772445678711,85942200,9270.501604551935,33.93117141723633,33.93117141723633,9682.45320153937,33.86048202514648,0.15806628599925587,33.87086483028552,30.613954031707706,neutral,-1.2160443232177514,-1.1485934496771846,-0.06745087354056678,hold,37.76089332623864,32.76999465899086,4.990898667247777,Buy_signal,33.97637389937396,14.946131936971362,31.9865261906281,strong_downtrend,-0.010416585861508842,0.0,hold,2018,2,28,6,3,hold,1
4118,2018-06-29,33.93117141723633,33.93117141723633,33.40099686384201,33.93117141723633,74551000,8634.292096055126,33.57772445678711,33.93117141723633,9270.501604551935,33.86048202514648,0.15806628599925587,33.89096702593579,34.697127850270064,neutral,-1.1704033837174137,-1.1529554364852306,-0.017447947232183125,hold,37.64418477618551,32.6392884293809,5.004896346804614,Buy_signal,34.281270823451834,14.31407810848123,32.04350290426315,strong_downtrend,0.010526233274207986,-0.35344696044921875,sell,2018,2,29,6,4,hold,1
4119,2018-07-02,33.93117662999018,33.93117662999018,33.22427711686539,33.754451751708984,66120400,8131.445136013647,33.93117141723633,33.57772445678711,8634.292096055126,33.825138092041016,0.15806585951176347,33.84546193452685,33.6314721326237,neutral,-1.1354041778407833,-1.1494451847563412,0.014041006915557874,buy,37.48074271904622,32.519971773751635,4.960770945294584,Buy_signal,34.70425358130056,13.49465087317035,31.640247250558275,strong_downtrend,-0.005208180506187099,0.35344696044921875,hold,2018,3,2,7,0,buy,0
4120,2018-07-03,33.754449322349146,33.93117418791118,33.22427472566304,33.57772445678711,80016400,8945.188650889371,33.754451751708984,33.93117141723633,8131.445136013647,33.75444869995117,0.17672348023125128,33.75621610861361,32.554659881664946,neutral,-1.109141972514223,-1.1413845423079176,0.03224256979369455,hold,37.257397479861524,32.42521322265313,4.832184257208397,Buy_signal,35.097025258479476,12.711019102381119,29.802923844565388,strong_downtrend,-0.005235673688965381,-0.17671966552734375,hold,2018,3,3,7,1,hold,1
4121,2018-07-04,33.577726873427785,33.754451751708984,33.22427711686539,33.754451751708984,58381700,7640.791843781638,33.57772445678711,33.754451751708984,8945.188650889371,33.7191047668457,0.1478579276096001,33.7556279896454,34.802721750613586,neutral,-1.0618284721932127,-1.1254733282849767,0.06364485609176396,hold,36.89368679450663,32.45314738823263,4.440539406273999,Buy_signal,35.461741815859895,12.1415495901977,28.46771567858719,strong_downtrend,0.005263230245078576,-0.176727294921875,hold,2018,3,4,7,2,hold,1
4122,2018-07-05,33.57772765288482,33.75445253526843,32.6941032409668,32.6941032409668,77335700,8794.071866888513,33.754451751708984,33.57772445678711,7640.791843781638,33.54238052368164,0.49039023042885754,33.40178640675253,28.635485971337218,oversold,-1.0972450870756418,-1.1198276800431097,0.022582592967467896,hold,36.58498761187029,32.33770792951155,4.247279682358737,Buy_signal,36.25397692073644,11.073055167732946,30.362617792339254,strong_downtrend,-0.03141359008115141,0.176727294921875,buy,2018,3,5,7,3,buy,0
4123,2018-07-06,32.6941032409668,32.8708281233504,31.280304181897964,32.6941032409668,157614000,12554.441445161947,32.6941032409668,33.754451751708984,8794.071866888513,33.29496688842774,0.5532356566851746,33.16589201815729,28.635485971337218,oversold,-1.112488929652173,-1.1183599299649225,0.005871000312749564,hold,36.41849510027813,32.16842353985859,4.250071560419542,Buy_signal,37.88178635671898,9.694846377156855,37.647095299500315,strong_downtrend,0.0,-1.0603485107421875,hold,2018,3,6,7,4,buy,0
4124,2018-07-09,33.224273681640625,33.40099854164935,32.870823961623174,33.224273681640625,51029600,7143.500542451159,32.6941032409668,32.6941032409668,12554.441445161947,33.18893127441406,0.4903907115801816,33.18535257265173,35.285397634041985,neutral,-1.0694613759515192,-1.108580219162242,0.03911884321072279,hold,36.20390170234209,32.11792981010908,4.085971892233005,Buy_signal,38.413648144333855,13.3665095131139,35.53045119289958,strong_downtrend,0.01621608755457493,0.0,hold,2018,3,9,7,0,hold,1
4125,2018-07-10,33.22427172538562,34.46134567260742,32.87082202617939,34.46134567260742,84328400,9183.049602392442,33.224273681640625,32.6941032409668,7143.500542451159,33.365655517578126,0.7539318887467462,33.610683605970294,47.56350358789002,neutral,-0.9248789300297062,-1.071839961335735,0.14696103130602878,hold,35.837578261875365,32.289855896449836,3.5477223654255283,Sell_signal,37.28143776983965,19.75716961096267,31.27035937370713,strong_downtrend,0.03723398148054602,0.5301704406738281,hold,2018,3,10,7,1,sell,2
4126,2018-07-11,33.93117625442977,34.46135088340523,33.75445137810461,34.28462600708008,74055100,8605.527293548026,34.46134567260742,33.224273681640625,9183.049602392442,33.47169036865235,0.8530504780149909,33.83533107300689,46.214594058767375,neutral,-0.8151594493634633,-1.0205038589412807,0.2053444095778174,hold,35.503281418909296,32.44742811478211,3.055853304127183,Sell_signal,36.23009230736253,18.684923082306547,29.573214186807867,strong_downtrend,-0.005128054696593387,1.2370719909667969,hold,2018,3,11,7,2,sell,2
4127,2018-07-12,33.93117141723633,34.28462111949921,33.75444656610489,33.93117141723633,54379100,7374.218602672421,34.28462600708008,34.46134567260742,8605.527293548026,33.71910400390625,0.7435042082066954,33.867277854416706,43.554047095465684,neutral,-0.7481031346482325,-0.9660237140826711,0.21792057943443854,hold,35.064138369429536,32.6745010806437,2.389637288785835,Buy_signal,35.2538475096178,17.90023900047032,28.33130817915956,strong_downtrend,-0.010309419439802459,-0.17671966552734375,buy,2018,3,12,7,3,buy,0
4128,2018-07-13,33.93117418791118,34.107899053473226,33.57772445678711,33.57772445678711,36081100,6006.754531358843,33.93117141723633,34.28462600708008,7374.218602672421,33.89582824707031,0.5060628301386789,33.77076005520684,41.011479362939646,neutral,-0.7152359432160296,-0.9158661599093427,0.20063021669331316,hold,34.76982502874237,32.79209017816681,1.9777348505755583,Buy_signal,34.52199907174978,17.12571828319225,28.547716991149674,strong_downtrend,-0.010416585861508842,-0.35345458984375,buy,2018,3,13,7,4,buy,0
4129,2018-07-16,33.40099959122507,33.93117418791118,33.40099959122507,33.57772445678711,29481300,5429.668498168189,33.57772445678711,33.93117141723633,6006.754531358843,33.96651840209961,0.40299421495371374,33.7064148557336,41.011479362939646,neutral,-0.6813344576983056,-0.8689598194671353,0.1876253617688297,hold,34.637855991642716,32.81802436419225,1.8198316274504691,Buy_signal,34.018597720675224,16.363238801782398,28.76078450787952,strong_downtrend,0.0,-0.35344696044921875,buy,2018,3,16,7,0,buy,0
4130,2018-07-17,33.577726873427785,34.10790150827138,33.401001995146586,33.754451751708984,58694800,7661.253161200196,33.57772445678711,33.57772445678711,5429.668498168189,33.82513961791992,0.29571767897509804,33.72242715439206,42.943010069462446,neutral,-0.6329110656584831,-0.8217500687054049,0.1888390030469218,hold,34.637855991642716,32.81802436419225,1.8198316274504691,Buy_signal,33.23968119148251,16.88222780770829,27.032598027591238,strong_downtrend,0.005263230245078576,0.0,buy,2018,3,17,7,1,buy,0
4131,2018-07-18,34.2846205354941,35.16824477609962,34.107895687372995,34.99151992797852,96638300,9830.478116551605,33.754451751708984,33.57772445678711,7661.253161200196,33.96651840209961,0.5914328502505615,34.14545807892088,54.23858300256878,neutral,-0.4890763476837421,-0.7552153245010724,0.26613897681733034,hold,34.77272487178411,32.73617290958796,2.0365519621961568,Sell_signal,30.924543770020254,23.541936779991236,23.934930006358805,strong_downtrend,0.036649037743796464,0.176727294921875,buy,2018,3,18,7,2,hold,1
4132,2018-07-19,35.16824477609962,35.344969624220724,34.63807023173631,34.99151992797852,53977500,7346.938137755074,34.99151992797852,33.754451751708984,9830.478116551605,34.17858810424805,0.7456007965544569,34.42747869527343,54.23858300256878,neutral,-0.3708118096957449,-0.6783346215400069,0.307522811844262,hold,34.97262306173947,32.67765426675176,2.2949687949877102,Sell_signal,28.883157457624353,23.626674546441766,22.543911783653428,strong_uptrend,0.0,1.2370681762695384,buy,2018,3,19,7,3,hold,1
4133,2018-07-20,34.99152040944516,36.40531921386719,34.814795558892406,36.40531921386719,117827700,10854.846843691532,34.99151992797852,34.99151992797852,7346.938137755074,34.74410705566407,1.1425758269085322,35.08675886813801,63.750445630223865,neutral,-0.1611469231135061,-0.5748970818547068,0.4137501587412007,hold,35.55655377443052,32.341138333723784,3.2154154407067352,Sell_signal,28.166250669603926,28.939466326774888,19.76112725623601,strong_uptrend,0.040404054719504146,0.0,hold,2018,3,20,7,4,hold,1
4134,2018-07-23,36.22859711740532,36.40532198139266,35.87514738943063,36.05187225341797,45791600,6766.949090986277,36.40531921386719,34.99151992797852,10854.846843691532,35.23893661499024,1.0425255467519199,35.408463329898,60.371956450834126,neutral,-0.023238328783044437,-0.46456533124037436,0.4413270024573299,hold,35.90534907836615,32.204413113406325,3.7009359649598252,Sell_signal,27.50055426245918,27.71155642061306,18.922641800682026,strong_uptrend,-0.009708662582323613,1.4137992858886648,hold,2018,3,23,7,0,hold,1
